"","block","mic","rep","id","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","c.mod","c.post","c.post.min","c.post.max","c.post.na","b.mod","b.post","b.post.min","b.post.max","b.post.na"
"122",3,"12",2,"b3.m12.r2",1.99138056999805,1.7337615765378,1.49138056999805,2.49138056999805,0,1.26472176560822,1.52751110316771,0.307535113948596,2.0472589086886,0,0.787506802846156,0.966380466758224,0.633109080300085,1.42373962302902,0
"123",3,"6",1,"b3.m6.r1",2,1.96390336831816,1.5,2.5,0,1.83417809876804,1.69971242544939,0.571415362263519,2.9952204789774,0,0.620951831521551,0.700899645495435,0.450790553885939,1.0965914803406,0
"124",3,"11",3,"b3.m11.r3",2,2.5,2.5,2.5,0,1.39483099634751,0.936833212292971,0.519296059306726,1.25732098748554,0,1.15687295840046,0.801855373279762,0.522041586921053,1.08970358414574,0
"125",3,"4",1,"b3.m4.r1",2,1.78923724220535,1.5,2.5,0,1.86995023523512,2.07095441970839,0.801300121869987,2.9127501226689,0,0.67213902739059,0.774507487551256,0.492643346318258,1.1900623960595,0
"126",3,"all",3,"b3.mall.r3",2,2.5,2.5,2.5,0,1.31078130096342,0.791018395513868,0.487376658631996,1.10409292433025,0,0.9433173792862,0.758601063917731,0.574817663739145,1.02629109219979,0
"127",3,"none",2,"b3.mnone.r2",1.44797081925249,1.38714687382001,1.11201518259912,1.75016472716449,0,2.78874273795681,2.78967593593244,1.84020030852989,3.40107791103902,0,0.947187581438841,1.04745197873158,0.601235235234129,1.72322955464932,0
"128",3,"14",1,"b3.m14.r1",1.68042167434183,1.6078783156603,1.34684871667555,1.87569726797858,0,2.15050787034563,2.14627751089503,1.59981234836206,2.59900891105213,0,1.05890237175548,1.19049344398074,0.821030311647695,1.67998536798098,0
"129",3,"4",2,"b3.m4.r2",1.5312558617944,1.42878091573237,1.19851982812774,2.0312558617944,0,2.74942364274822,2.78393310059197,1.32454433380323,3.61231953765889,0,0.691627095817295,0.792335395504133,0.460585121619604,1.23975393068962,0
"130",3,"7",3,"b3.m7.r3",1.42263659392077,1.35730709025205,1.12522811843455,1.76559912295057,0,2.82336873410971,2.81293929847199,1.9164425316713,3.61593763884327,0,0.904080185432608,0.999668500498697,0.564138555436018,1.57046695562181,0
"131",3,"4",3,"b3.m4.r3",2,1.88975825150635,1.5,2.5,0,1.69131919377231,1.75270465891926,0.465416460446904,2.7974064787501,0,0.579858019936655,0.640371659291805,0.463583189684489,0.932693420897512,0
"132",3,"15",1,"b3.m15.r1",1.68834463282441,1.57407646367909,1.30285574009361,2.18834463282441,0,2.11564772387988,2.15717296604991,1.05976612149388,2.97418028931996,0,0.836202995841803,0.937185708553991,0.531676573208379,1.54498092415641,0
"133",3,"6",2,"b3.m6.r2",1.90221988660052,1.59803361964048,1.40221988660052,2.40221988660052,0,1.39768471179345,1.62885456574349,0.394557362134752,2.36551034941011,0,0.740197575353387,0.936929855342727,0.520776475652641,1.45994835112222,0
"134",3,"12",1,"b3.m12.r1",2,2.5,2.5,2.5,0,1.25134231207284,0.471987809087191,0.240968786299283,0.797696515386871,0,0.790500705881929,0.729332545956652,0.575476922762802,0.91442233998652,0
"135",3,"11",1,"b3.m11.r1",2,2.5,2.5,2.5,0,1.69058778334851,1.07094929171111,0.625847594538533,1.39067352795261,0,0.73232438946071,0.644294057843488,0.488576298389842,0.796861812004899,0
"136",3,"1",1,"b3.m1.r1",1.73287820989986,1.61135876543713,1.33516643876253,2.23287820989986,0,2.37843849403828,2.46083321848709,1.20247710443426,3.38523706265414,0,0.708336827147324,0.80579410125587,0.487368107019384,1.28069212507402,0
"137",3,"none",3,"b3.mnone.r3",2,1.85518908031528,1.5,2.5,0,1.80377996884182,1.87818340846393,0.66671909885205,2.73970449031124,0,0.674800284937503,0.780078807870391,0.506488876527469,1.19746665124139,0
"138",3,"9",3,"b3.m9.r3",2,2.11340708855049,1.53776910070581,2.5,0,1.82036893581854,1.50977072973574,0.683837743841404,2.75046129449954,0,0.669042328503103,0.683557856674068,0.476724536884231,1.07476144263254,0
"139",3,"15",3,"b3.m15.r3",2,1.85621820567961,1.50206701340162,2.5,0,1.65986921035376,1.72205514871262,0.713427032204624,2.33928955128459,0,0.790623197344524,0.912362127474425,0.615731137572735,1.28286060540055,0
"140",3,"3",3,"b3.m3.r3",2,2.5,2.5,2.5,0,1.36010203671801,0.617160599722037,0.370748016198971,0.885519097352852,0,0.883302046014641,0.771752512335234,0.616612776439098,0.948289827326432,0
"141",3,"11",2,"b3.m11.r2",2,2.5,2.5,2.5,0,0.674810761934114,0.0139267397842153,0,0.426146446372963,0,0.581060404272509,0.554022410177522,0.411665979916653,0.720006279942673,0
"142",3,"5",2,"b3.m5.r2",2,2.5,2.5,2.5,0,1.44751745398244,0.650634898574168,0.362317009569131,0.874821138592846,0,0.748327374467113,0.679078683523354,0.548628937951132,0.785305514496199,0
"143",3,"6",3,"b3.m6.r3",2,2.5,2.5,2.5,0,1.6689279335954,0.90586683944995,0.598586095219579,1.33006758910444,0,0.858134029097637,0.738277296468422,0.52488684705619,0.981845842469296,0
