"","block","mic","rep","id","Parameter","est","se","p"
"203",2,"15",3,"b2.m15.r3","b",0.805783458696188,0.202806910927767,0.00537061184100837
"204",2,"15",3,"b2.m15.r3","c",1.67357471768057,0.658558684976055,0.0385924325780993
"205",2,"14",1,"b2.m14.r1","a",2.30266293258398,0.302440023010294,0.000124859400367651
"206",2,"14",1,"b2.m14.r1","b",0.889924308388624,0.174663865188573,0.00140720827329249
"207",2,"14",1,"b2.m14.r1","c",1.90044422484521,0.406271777679782,0.00226675519998942
"208",2,"7",1,"b2.m7.r1","a",2.5,0.4246398863984,0.000607193104660452
"209",2,"7",1,"b2.m7.r1","b",0.800797035438431,0.189157789084604,0.00387138022607795
"210",2,"7",1,"b2.m7.r1","c",1.98907530829004,0.569254372478977,0.0100717758688102
"211",2,"7",3,"b2.m7.r3","a",2.5,0.861224824236057,0.0228929414076344
"212",2,"7",3,"b2.m7.r3","b",0.905252439106203,0.403802108892792,0.0599166141741293
"213",2,"7",3,"b2.m7.r3","c",1.55495094022252,0.998862780278874,0.16349235770839
"214",2,"13",2,"b2.m13.r2","a",1.7283353566938,0.171629876530129,2.04305174928856e-05
"215",2,"13",2,"b2.m13.r2","b",1.54458232751923,0.422058453257578,0.00807415853406863
"216",2,"13",2,"b2.m13.r2","c",2.05218340574033,0.247916747789807,7.32564559014165e-05
"217",2,"all",2,"b2.mall.r2","a",2.5,0.327994660203523,0.000123985248189618
"218",2,"all",2,"b2.mall.r2","b",1.13654938700207,0.223355568087885,0.0014175071322709
"219",2,"all",2,"b2.mall.r2","c",1.37005374205286,0.317080252907347,0.00347660041276151
"220",2,"9",2,"b2.m9.r2","a",2.5,1.09585361520431,0.0565256122857209
"221",2,"9",2,"b2.m9.r2","b",0.62185540206084,0.222806836884434,0.0268693962734611
"222",2,"9",2,"b2.m9.r2","c",1.25443467555445,1.60565901876006,0.460252056395083
"223",2,"2",3,"b2.m2.r3","a",2.5,0.842515538076875,0.020887452148795
"224",2,"2",3,"b2.m2.r3","b",0.64337440338264,0.194100217512233,0.012859136015137
"225",2,"2",3,"b2.m2.r3","c",1.41239328723231,1.22550208838785,0.286949044898539
"226",2,"4",3,"b2.m4.r3","a",1.69183292658373,0.243233957842517,0.00022009391003041
