"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ"
"325","b1.t30.p6.w304",30,700,0,1,"5",6,304,"1",0.000343772967184993
"326","b1.t30.p6.w305",30,1000,4,1,"14",6,305,"2",0.117303344808646
"327","b1.t30.p6.w307",30,1000,2.67,1,"9",6,307,"3",0.000686792708825797
"328","b1.t30.p6.w308",30,50,0,1,"9",6,308,"3",0.00211751550518968
"329","b1.t30.p6.w309",30,1000,9.33,1,"6",6,309,"2",-0.00234964289942605
"330","b1.t30.p6.w310",30,1000,9.33,1,"3",6,310,"1",0.00130006365371781
"331","b1.t30.p6.w311",30,100,0,1,"4",6,311,"3",0.0400919850740728
"332","b1.t30.p6.w312",30,1000,10.67,1,"15",6,312,"1",0.00485268668218105
"333","b1.t30.p6.w313",30,5,0,1,"2",6,313,"1",0.00811721488927761
"334","b1.t30.p6.w316",30,1000,10.67,1,"all",6,316,"1",0.0225516093629492
"335","b1.t30.p6.w317",30,10,0,1,"15",6,317,"1",0.000903918009575301
"336","b1.t30.p6.w318",30,5,0,1,"4",6,318,"1",0.000483587117830937
"337","b1.t30.p6.w320",30,1,0,1,"15",6,320,"1",0.00284427487085158
"338","b1.t30.p6.w321",30,1000,9.33,1,"7",6,321,"1",-0.0065899687452027
"339","b1.t30.p6.w325",30,1,0,1,"13",6,325,"3",-0.011736665167931
"340","b1.t30.p6.w326",30,1000,9.33,1,"3",6,326,"3",0.0665329247415159
"341","b1.t30.p6.w330",30,50,0,1,"10",6,330,"1",0.0190029194485381
"342","b1.t30.p6.w332",30,1000,10.67,1,"3",6,332,"1",0.00920225654259779
"343","b1.t30.p6.w333",30,10,0,1,"12",6,333,"3",0.00490469640836901
"344","b1.t30.p6.w334",30,1,0,1,"1",6,334,"3",0.00204876711947599
"345","b1.t30.p6.w336",30,1,0,1,"4",6,336,"1",0.0506830957672863
"346","b1.t30.p6.w338",30,1000,5.33,1,"4",6,338,"3",0.0583290596004208
"347","b1.t30.p6.w339",30,1000,12,1,"5",6,339,"3",0.0505146914326433
"348","b1.t30.p6.w341",30,1000,8,1,"10",6,341,"2",0.0405744088001325
"349","b1.t30.p6.w342",30,1000,12,1,"7",6,342,"1",0.080911414261437
"350","b1.t30.p6.w347",30,10,0,1,"4",6,347,"1",0.0122141322039831
"351","b1.t30.p6.w349",30,0,0,1,"6",6,349,"1",0.0321470185805181
"352","b1.t30.p6.w350",30,700,0,1,"10",6,350,"2",0.0320959243125329
"353","b1.t30.p6.w351",30,1,0,1,"6",6,351,"1",0.0589448070752944
"354","b1.t30.p6.w352",30,1000,4,1,"2",6,352,"1",0.0129877838128282
"355","b1.t30.p6.w356",30,25,0,1,"10",6,356,"2",0.0564612778524322
"356","b1.t30.p6.w357",30,1000,2.67,1,"7",6,357,"2",0.0548271307766596
"357","b1.t30.p7.w361",30,1000,0,1,"14",7,361,"2",-0.0016192119575602
"358","b1.t30.p7.w363",30,700,0,1,"9",7,363,"1",0.00681221312933368
"359","b1.t30.p7.w364",30,1000,6.67,1,"5",7,364,"1",-0.0114944620668633
"360","b1.t30.p7.w365",30,700,0,1,"all",7,365,"1",0.0535991981497122
"361","b1.t30.p7.w366",30,700,0,1,"2",7,366,"2",0.0179117379062933
"362","b1.t30.p7.w377",30,100,0,1,"all",7,377,"3",0.012255838310082
"363","b1.t30.p7.w378",30,1000,2.67,1,"9",7,378,"1",0.0573592324678386
"364","b1.t30.p7.w380",30,700,0,1,"4",7,380,"3",0.00865384200714469
"365","b1.t30.p7.w381",30,1000,8,1,"6",7,381,"3",0.0217364687742959
"366","b1.t30.p7.w384",30,0,0,1,"all",7,384,"1",-0.00220585481038701
"367","b1.t30.p7.w385",30,1000,5.33,1,"3",7,385,"1",0.0415329717576629
"368","b1.t30.p7.w388",30,25,0,1,"6",7,388,"3",-0.00155330338475243
"369","b1.t30.p7.w389",30,25,0,1,"15",7,389,"3",-0.00459713322950505
"370","b1.t30.p7.w392",30,10,0,1,"12",7,392,"1",-0.00154082344079372
"371","b1.t30.p7.w393",30,700,0,1,"13",7,393,"2",-0.00372450120153305
"372","b1.t30.p7.w394",30,1000,6.67,1,"14",7,394,"1",0.00738912172305031
"373","b1.t30.p7.w396",30,1000,0,1,"15",7,396,"1",0.153325934946398
"374","b1.t30.p7.w401",30,1000,5.33,1,"1",7,401,"1",0.0153914047312222
"375","b1.t30.p7.w402",30,1000,1.33,1,"all",7,402,"1",0.040493418901493
"376","b1.t30.p7.w403",30,1000,4,1,"7",7,403,"3",-0.000191494386188534
"377","b1.t30.p7.w404",30,50,0,1,"10",7,404,"2",0.00956531786495417
"378","b1.t30.p7.w405",30,10,0,1,"3",7,405,"2",0.00274150307866607
"379","b1.t30.p7.w408",30,0,0,1,"5",7,408,"3",0.0017215049528271
"380","b1.t30.p7.w410",30,1,0,1,"6",7,410,"3",-0.000719625827562793
"381","b1.t30.p7.w413",30,1000,5.33,1,"7",7,413,"3",0.0245222692930379
"382","b1.t30.p7.w414",30,1000,8,1,"3",7,414,"1",0.00566552578586378
"383","b1.t30.p7.w420",30,1000,12,1,"8",7,420,"2",0.00867258736145624
"384","b1.t30.p8.w421",30,700,0,1,"7",8,421,"2",0.0691818267685257
"385","b1.t30.p8.w422",30,1000,1.33,1,"9",8,422,"1",0.1169772966451
"386","b1.t30.p8.w423",30,1000,0,1,"all",8,423,"1",0.169120095071302
"387","b1.t30.p8.w425",30,1000,12,1,"3",8,425,"1",0.0601050999386424
"388","b1.t30.p8.w428",30,1000,0,1,"all",8,428,"2",0.150761296188909
"389","b1.t30.p8.w429",30,1000,12,1,"5",8,429,"2",0.0344779719575324
"390","b1.t30.p8.w430",30,1000,6.67,1,"1",8,430,"3",0.0591801161433829
"391","b1.t30.p8.w432",30,1000,5.33,1,"9",8,432,"3",0.230222306010953
"392","b1.t30.p8.w433",30,400,0,1,"9",8,433,"3",0.112352364576442
"393","b1.t30.p8.w434",30,25,0,1,"10",8,434,"1",0.234507460730593
"394","b1.t30.p8.w436",30,100,0,1,"14",8,436,"3",0.272739863038426
"395","b1.t30.p8.w437",30,50,0,1,"7",8,437,"3",0.072410819962838
"396","b1.t30.p8.w439",30,700,0,1,"1",8,439,"3",0.178014566934234
"397","b1.t30.p8.w442",30,25,0,1,"12",8,442,"2",0.226455833790196
"398","b1.t30.p8.w443",30,1000,12,1,"13",8,443,"2",0.139264494593443
"399","b1.t30.p8.w444",30,1000,1.33,1,"5",8,444,"3",0.212836597413756
"400","b1.t30.p8.w447",30,1000,2.67,1,"10",8,447,"3",0.196021383768897
"401","b1.t30.p8.w448",30,1000,4,1,"13",8,448,"1",0.167640022581479
"402","b1.t30.p8.w449",30,1000,4,1,"4",8,449,"2",0.175857864052651
"403","b1.t30.p8.w450",30,25,0,1,"7",8,450,"3",0.109901643827641
"404","b1.t30.p8.w452",30,10,0,1,"1",8,452,"1",0.176129005055362
"405","b1.t30.p8.w453",30,1000,2.67,1,"15",8,453,"1",0.325238839193439
"406","b1.t30.p8.w454",30,1000,0,1,"14",8,454,"3",0.0952770287539643
"407","b1.t30.p8.w456",30,700,0,1,"12",8,456,"3",0.201951266435644
"408","b1.t30.p8.w457",30,0,0,1,"13",8,457,"2",0.157295374983036
"409","b1.t30.p8.w458",30,25,0,1,"all",8,458,"3",0.20387710897185
"410","b1.t30.p8.w459",30,1000,9.33,1,"7",8,459,"3",0.138351394703668
"411","b1.t30.p8.w468",30,1,0,1,"7",8,468,"3",0.44006611522089
"412","b1.t30.p8.w471",30,1000,9.33,1,"all",8,471,"1",0.115875044259013
"413","b1.t30.p8.w475",30,1000,0,1,"5",8,475,"3",0.125735225419965
"414","b1.t30.p8.w476",30,1000,2.67,1,"4",8,476,"2",0.137123060959289
"415","b1.t30.p8.w478",30,1,0,1,"12",8,478,"3",0.255600775426117
"416","b1.t30.p8.w479",30,1000,0,1,"4",8,479,"3",0.193102743643348
"417","b1.t30.p8.w480",30,1000,10.67,1,"14",8,480,"2",0.13611276987418
"418","b1.t30.p9.w481",30,1000,10.67,1,"8",9,481,"1",0.104826153048563
"419","b1.t30.p9.w485",30,1,0,1,"3",9,485,"1",0.076215388137379
"420","b1.t30.p9.w487",30,1000,12,1,"14",9,487,"1",0.0952206961946911
"421","b1.t30.p9.w489",30,1000,12,1,"15",9,489,"3",0.0881334671505037
"422","b1.t30.p9.w494",30,1000,9.33,1,"10",9,494,"1",0.119504151162165
"423","b1.t30.p9.w495",30,100,0,1,"15",9,495,"1",0.2021830539077
"424","b1.t30.p9.w496",30,1000,4,1,"8",9,496,"2",0.371456442993503
"425","b1.t30.p9.w497",30,1,0,1,"11",9,497,"3",0.185447660778112
"426","b1.t30.p9.w498",30,1000,5.33,1,"10",9,498,"2",0.175254372127781
"427","b1.t30.p9.w500",30,1000,0,1,"9",9,500,"1",0.157455548504395
"428","b1.t30.p9.w501",30,0,0,1,"1",9,501,"2",0.136471037843816
"429","b1.t30.p9.w503",30,700,0,1,"14",9,503,"3",0.213349298558085
"430","b1.t30.p9.w505",30,1000,0,1,"11",9,505,"1",0.269881707899775
"431","b1.t30.p9.w506",30,1000,4,1,"12",9,506,"2",0.219513322933748
"432","b1.t30.p9.w507",30,700,0,1,"14",9,507,"2",0.413692013686629
"433","b1.t30.p9.w510",30,50,0,1,"2",9,510,"3",0.128179679538445
"434","b1.t30.p9.w511",30,1000,8,1,"8",9,511,"2",0.0584559757179574
"435","b1.t30.p9.w512",30,1000,9.33,1,"6",9,512,"3",0.124842602199859
"436","b1.t30.p9.w515",30,10,0,1,"6",9,515,"1",0.24596034190811
"437","b1.t30.p9.w516",30,1000,8,1,"13",9,516,"1",0.230503672799587
"438","b1.t30.p9.w521",30,1000,9.33,1,"6",9,521,"1",0.109984816558735
"439","b1.t30.p9.w524",30,1000,0,1,"10",9,524,"2",0.246305538344334
"440","b1.t30.p9.w525",30,25,0,1,"13",9,525,"2",0.350941014433056
"441","b1.t30.p9.w526",30,1000,6.67,1,"3",9,526,"2",0.253014556450365
"442","b1.t30.p9.w529",30,25,0,1,"11",9,529,"2",0.305360904904567
"443","b1.t30.p9.w530",30,1000,6.67,1,"1",9,530,"1",0.185239011944489
"444","b1.t30.p9.w531",30,1000,2.67,1,"13",9,531,"2",0.213383081494533
"445","b1.t30.p9.w536",30,50,0,1,"6",9,536,"2",0.27824291224159
"446","b1.t30.p9.w537",30,1000,12,1,"8",9,537,"1",0.270144496552561
"447","b1.t30.p9.w538",30,1,0,1,"1",9,538,"1",0.389423145981041
"448","b1.t30.p10.w541",30,1000,10.67,1,"1",10,541,"1",0.0235196817049237
"449","b1.t30.p10.w547",30,1000,8,1,"8",10,547,"3",0.184400360106745
"450","b1.t30.p10.w551",30,1000,6.67,1,"all",10,551,"2",0.0506391879126032
"451","b1.t30.p10.w552",30,1000,1.33,1,"3",10,552,"3",0.0961037226351026
"452","b1.t30.p10.w553",30,1000,0,1,"2",10,553,"1",0.169075282835945
"453","b1.t30.p10.w554",30,50,0,1,"11",10,554,"3",0.152368768084644
"454","b1.t30.p10.w555",30,1,0,1,"11",10,555,"2",0.278038384386629
"455","b1.t30.p10.w556",30,700,0,1,"11",10,556,"3",0.0956569850683702
"456","b1.t30.p10.w557",30,1000,8,1,"5",10,557,"2",0.184142120337071
"457","b1.t30.p10.w561",30,1000,5.33,1,"11",10,561,"2",0.109674626081107
"458","b1.t30.p10.w562",30,400,0,1,"5",10,562,"1",0.0206848682248815
"459","b1.t30.p10.w567",30,100,0,1,"9",10,567,"1",0.451940237635585
"460","b1.t30.p10.w568",30,100,0,1,"1",10,568,"2",0.465232448315914
"461","b1.t30.p10.w569",30,400,0,1,"15",10,569,"1",0.419081233836232
"462","b1.t30.p10.w571",30,1000,2.67,1,"1",10,571,"3",0.187918204240557
"463","b1.t30.p10.w573",30,1000,2.67,1,"14",10,573,"2",0.331907407157115
"464","b1.t30.p10.w575",30,50,0,1,"3",10,575,"1",0.416942793646522
"465","b1.t30.p10.w581",30,700,0,1,"15",10,581,"2",0.161903118267206
"466","b1.t30.p10.w584",30,1000,2.67,1,"13",10,584,"1",0.234220651384856
"467","b1.t30.p10.w585",30,1000,5.33,1,"12",10,585,"1",0.291392536726466
"468","b1.t30.p10.w586",30,1000,1.33,1,"7",10,586,"2",0.271659340720366
"469","b1.t30.p10.w588",30,1000,8,1,"12",10,588,"3",0.239243604519563
"470","b1.t30.p10.w589",30,1000,9.33,1,"13",10,589,"3",0.307755461598085
"471","b1.t30.p10.w593",30,50,0,1,"14",10,593,"1",0.2451758735037
"472","b1.t30.p10.w597",30,0,0,1,"7",10,597,"1",0.219731138105196
"473","b1.t30.p10.w598",30,100,0,1,"9",10,598,"3",0.174445192934158
"474","b1.t30.p11.w610",30,50,0,1,"3",11,610,"3",0.0716939392889055
"475","b1.t30.p11.w611",30,1000,0,1,"7",11,611,"2",0.0842814553119741
"476","b1.t30.p11.w612",30,1000,5.33,1,"4",11,612,"2",0.0915991373609547
"477","b1.t30.p11.w613",30,1000,0,1,"8",11,613,"2",0.1395560719361
"478","b1.t30.p11.w614",30,1000,10.67,1,"10",11,614,"2",0.0744328936625554
"479","b1.t30.p11.w622",30,1000,8,1,"12",11,622,"2",0.00977157701653378
"480","b1.t30.p11.w623",30,50,0,1,"6",11,623,"1",0.211420864702546
"481","b1.t30.p11.w624",30,100,0,1,"8",11,624,"1",0.108760328059828
"482","b1.t30.p11.w625",30,1000,2.67,1,"4",11,625,"3",0.128373722307942
"483","b1.t30.p11.w629",30,1000,9.33,1,"14",11,629,"3",0.0389053304952277
"484","b1.t30.p11.w631",30,1000,0,1,"1",11,631,"1",0.0966069108961051
"485","b1.t30.p11.w632",30,100,0,1,"2",11,632,"3",0.1887870313831
"486","b1.t30.p11.w637",30,1000,0,1,"13",11,637,"2",0.151512725016761
"487","b1.t30.p11.w638",30,1000,4,1,"15",11,638,"1",0.147470591689631
"488","b1.t30.p11.w639",30,700,0,1,"6",11,639,"2",0.152378495363199
"489","b1.t30.p11.w641",30,400,0,1,"9",11,641,"2",0.121464917902432
"490","b1.t30.p11.w646",30,400,0,1,"6",11,646,"2",0.109162416658916
"491","b1.t30.p11.w649",30,1000,10.67,1,"2",11,649,"3",0.0949492602356449
"492","b1.t30.p11.w650",30,10,0,1,"8",11,650,"2",0.11278107612588
"493","b1.t30.p11.w651",30,1000,10.67,1,"11",11,651,"1",0.00943503683265784
"494","b1.t30.p11.w655",30,400,0,1,"4",11,655,"1",0.125008612812638
"495","b1.t30.p11.w656",30,1000,1.33,1,"2",11,656,"2",0.0231898187940775
"496","b1.t30.p11.w660",30,1000,4,1,"11",11,660,"1",0.10325802436966
"497","b1.t30.p12.w662",30,400,0,1,"15",12,662,"3",-0.00594945934092565
"498","b1.t30.p12.w663",30,10,0,1,"13",12,663,"2",0.0840389178591809
"499","b1.t30.p12.w666",30,1000,12,1,"4",12,666,"1",0.1087883039587
"500","b1.t30.p12.w667",30,1000,6.67,1,"5",12,667,"2",0.114115749482733
"501","b1.t30.p12.w668",30,1000,5.33,1,"13",12,668,"2",0.088214730474847
"502","b1.t30.p12.w669",30,1000,4,1,"6",12,669,"3",0.0853114363609232
"503","b1.t30.p12.w670",30,1000,4,1,"1",12,670,"1",0.1315879247536
"504","b1.t30.p12.w671",30,100,0,1,"10",12,671,"2",-0.00667062582144345
"505","b1.t30.p12.w676",30,1000,5.33,1,"8",12,676,"2",0.0965012854879457
"506","b1.t30.p12.w678",30,1000,6.67,1,"3",12,678,"3",0.119326888540318
"507","b1.t30.p12.w679",30,1000,8,1,"3",12,679,"2",0.0649605830120565
"508","b1.t30.p12.w680",30,1000,12,1,"7",12,680,"2",0.11204637583374
"509","b1.t30.p12.w681",30,0,0,1,"all",12,681,"3",0.0963660278780033
"510","b1.t30.p12.w682",30,5,0,1,"3",12,682,"1",0.0571231814821708
"511","b1.t30.p12.w683",30,25,0,1,"2",12,683,"2",0.14844133660006
"512","b1.t30.p12.w686",30,1000,12,1,"4",12,686,"3",0.146128129537572
"513","b1.t30.p12.w687",30,100,0,1,"6",12,687,"3",0.144736215669856
"514","b1.t30.p12.w688",30,700,0,1,"9",12,688,"2",0.203040398545872
"515","b1.t30.p12.w689",30,1,0,1,"14",12,689,"1",0.136103753101506
"516","b1.t30.p12.w693",30,1000,8,1,"8",12,693,"1",0.028098228071307
"517","b1.t30.p12.w694",30,400,0,1,"2",12,694,"3",0.153272004835992
"518","b1.t30.p12.w695",30,1000,9.33,1,"5",12,695,"2",0.0849767877303035
"519","b1.t30.p12.w697",30,50,0,1,"9",12,697,"2",0.222971526358124
"520","b1.t30.p12.w700",30,0,0,1,"9",12,700,"3",0.176724127950115
"521","b1.t30.p12.w701",30,5,0,1,"14",12,701,"2",0.181316291124139
"522","b1.t30.p12.w704",30,1000,6.67,1,"all",12,704,"1",0.0521491178473343
"523","b1.t30.p12.w706",30,50,0,1,"12",12,706,"1",0.131392398150035
"524","b1.t30.p12.w707",30,1000,1.33,1,"10",12,707,"2",0.238771605268292
"525","b1.t30.p12.w708",30,1000,9.33,1,"12",12,708,"1",0.126401203473425
"526","b1.t30.p12.w710",30,5,0,1,"14",12,710,"3",0.0878305291383977
"527","b1.t30.p12.w711",30,1000,6.67,1,"5",12,711,"3",0.0449706921811113
"528","b1.t30.p12.w712",30,1000,9.33,1,"3",12,712,"2",-0.00651311586877733
"529","b1.t30.p12.w715",30,10,0,1,"4",12,715,"3",0.113381616035574
"530","b1.t30.p12.w718",30,100,0,1,"7",12,718,"2",0.154079011835976
"531","b1.t30.p12.w719",30,1000,12,1,"15",12,719,"1",0.0683806964725896
"532","b1.t30.p13.w725",30,100,0,1,"4",13,725,"2",0.162426393875887
"533","b1.t30.p13.w726",30,1000,4,1,"15",13,726,"2",0.204950899572915
"534","b1.t30.p13.w730",30,700,0,1,"3",13,730,"1",0.144884528352026
"535","b1.t30.p13.w731",30,1000,9.33,1,"all",13,731,"2",0.0477656533920496
"536","b1.t30.p13.w732",30,5,0,1,"4",13,732,"3",0.163860016012431
"537","b1.t30.p13.w734",30,1000,6.67,1,"15",13,734,"3",0.00613737853249624
"538","b1.t30.p13.w735",30,1000,4,1,"8",13,735,"3",0.191278536210192
"539","b1.t30.p13.w736",30,1000,1.33,1,"15",13,736,"3",0.150037302890028
"540","b1.t30.p13.w737",30,400,0,1,"13",13,737,"2",0.185139957015363
"541","b1.t30.p13.w740",30,5,0,1,"6",13,740,"3",0.168574207969137
"542","b1.t30.p13.w743",30,25,0,1,"9",13,743,"1",0.252136071914747
"543","b1.t30.p13.w744",30,1000,12,1,"7",13,744,"3",0.0748062256450411
"544","b1.t30.p13.w745",30,1000,4,1,"4",13,745,"3",0.168686185931725
"545","b1.t30.p13.w746",30,1000,2.67,1,"6",13,746,"1",0.293647859791296
"546","b1.t30.p13.w748",30,1000,12,1,"4",13,748,"2",0.241562670913095
"547","b1.t30.p13.w752",30,1000,0,1,"all",13,752,"3",0.184605631070285
"548","b1.t30.p13.w753",30,5,0,1,"8",13,753,"2",0.21408439615746
"549","b1.t30.p13.w754",30,1000,8,1,"14",13,754,"2",0.123094641747845
"550","b1.t30.p13.w755",30,700,0,1,"6",13,755,"3",0.213909423668124
"551","b1.t30.p13.w758",30,1000,2.67,1,"2",13,758,"2",0.245904864874136
"552","b1.t30.p13.w759",30,1000,12,1,"2",13,759,"3",0.11243086331328
"553","b1.t30.p13.w760",30,50,0,1,"9",13,760,"1",0.236978752293722
"554","b1.t30.p13.w762",30,25,0,1,"3",13,762,"3",0.138437036699152
"555","b1.t30.p13.w764",30,1000,6.67,1,"12",13,764,"1",0.149263371411745
"556","b1.t30.p13.w765",30,1000,8,1,"9",13,765,"2",0.074334609297991
"557","b1.t30.p13.w767",30,50,0,1,"all",13,767,"1",0.148044234603725
"558","b1.t30.p13.w768",30,700,0,1,"8",13,768,"2",0.164473567494445
"559","b1.t30.p13.w769",30,1000,1.33,1,"10",13,769,"1",0.169468031785171
"560","b1.t30.p13.w770",30,1000,4,1,"10",13,770,"3",0.151583978460351
"561","b1.t30.p13.w773",30,25,0,1,"10",13,773,"3",0.104145592020876
"562","b1.t30.p13.w774",30,1000,10.67,1,"4",13,774,"3",0.0768117124994382
"563","b1.t30.p13.w777",30,1000,8,1,"all",13,777,"2",0.145859529070352
"564","b1.t30.p13.w778",30,700,0,1,"13",13,778,"3",0.141612864221416
"565","b1.t30.p13.w780",30,1000,8,1,"13",13,780,"2",0.0950532246430714
"566","b1.t30.p14.w781",30,1000,0,1,"3",14,781,"2",0.104382563928205
"567","b1.t30.p14.w782",30,1000,8,1,"14",14,782,"1",0.0878968567875783
"568","b1.t30.p14.w784",30,5,0,1,"1",14,784,"1",0.151481330827365
"569","b1.t30.p14.w786",30,1000,9.33,1,"10",14,786,"2",0.103387590199682
"570","b1.t30.p14.w788",30,10,0,1,"5",14,788,"1",0.23610997435497
"571","b1.t30.p14.w791",30,50,0,1,"11",14,791,"2",0.0946295166474443
"572","b1.t30.p14.w795",30,10,0,1,"14",14,795,"3",0.343582651369436
"573","b1.t30.p14.w797",30,1000,2.67,1,"4",14,797,"1",0.223541628746275
"574","b1.t30.p14.w803",30,1000,8,1,"1",14,803,"3",0.194060596329663
"575","b1.t30.p14.w804",30,1000,5.33,1,"3",14,804,"3",0.346409776955769
"576","b1.t30.p14.w805",30,0,0,1,"9",14,805,"1",0.398873803848198
"577","b1.t30.p14.w809",30,1000,12,1,"6",14,809,"1",0.0904940486206508
"578","b1.t30.p14.w811",30,50,0,1,"4",14,811,"2",0.192553062023182
"579","b1.t30.p14.w814",30,10,0,1,"1",14,814,"3",0.316974483707763
"580","b1.t30.p14.w817",30,0,0,1,"8",14,817,"3",0.268177853956998
"581","b1.t30.p14.w820",30,1000,4,1,"9",14,820,"1",0.0921619268826286
"582","b1.t30.p14.w821",30,1000,2.67,1,"5",14,821,"1",0.112627803862273
"583","b1.t30.p14.w823",30,1000,8,1,"2",14,823,"3",0.150753678508697
"584","b1.t30.p14.w825",30,1,0,1,"3",14,825,"2",0.363141872952531
"585","b1.t30.p14.w826",30,1,0,1,"all",14,826,"1",0.198141987762041
"586","b1.t30.p14.w833",30,1000,4,1,"1",14,833,"3",0.0922134848188534
"587","b1.t30.p14.w834",30,1000,12,1,"2",14,834,"2",0.0479759490185107
"588","b1.t30.p14.w835",30,1000,9.33,1,"14",14,835,"1",0.129454563161619
"589","b1.t30.p14.w836",30,400,0,1,"12",14,836,"1",0.122622509975753
"590","b1.t30.p14.w838",30,400,0,1,"3",14,838,"1",0.109304880583791
"591","b1.t30.p14.w839",30,1000,10.67,1,"5",14,839,"2",0.0743021610380619
"592","b1.t30.p14.w840",30,10,0,1,"2",14,840,"2",0.0895481330012532
"593","b1.t30.p15.w843",30,700,0,1,"4",15,843,"1",0.332864049219855
"594","b1.t30.p15.w847",30,10,0,1,"11",15,847,"3",0.158443230631554
"595","b1.t30.p15.w850",30,1,0,1,"9",15,850,"2",0.181361655188956
"596","b1.t30.p15.w856",30,1000,4,1,"12",15,856,"3",0.0911816153435532
"597","b1.t30.p15.w857",30,10,0,1,"14",15,857,"1",0.139291639200842
"598","b1.t30.p15.w858",30,1000,8,1,"9",15,858,"3",0.129554461492444
"599","b1.t30.p15.w861",30,50,0,1,"1",15,861,"2",0.201996863840063
"600","b1.t30.p15.w863",30,100,0,1,"13",15,863,"3",0.196455853188278
"601","b1.t30.p15.w865",30,1000,6.67,1,"11",15,865,"1",0.086638871551992
"602","b1.t30.p15.w866",30,5,0,1,"1",15,866,"3",0.110309097546814
"603","b1.t30.p15.w867",30,1000,6.67,1,"15",15,867,"1",0.193030102453004
"604","b1.t30.p15.w873",30,10,0,1,"10",15,873,"3",0.352825809418158
"605","b1.t30.p15.w874",30,50,0,1,"13",15,874,"3",0.0371526766554895
"606","b1.t30.p15.w875",30,1000,5.33,1,"1",15,875,"2",0.0312801565750898
"607","b1.t30.p15.w878",30,0,0,1,"4",15,878,"3",0.0591044238057129
"608","b1.t30.p15.w880",30,50,0,1,"8",15,880,"1",0.00370267660609832
"609","b1.t30.p15.w883",30,1000,5.33,1,"13",15,883,"3",0.0727908475607354
"610","b1.t30.p15.w886",30,1000,1.33,1,"15",15,886,"1",0.0809856745862122
"611","b1.t30.p15.w887",30,1000,10.67,1,"6",15,887,"2",0.113872240081411
"612","b1.t30.p15.w888",30,10,0,1,"2",15,888,"1",0.0366086551190283
"613","b1.t30.p15.w891",30,25,0,1,"1",15,891,"2",0.111879253583418
"614","b1.t30.p15.w892",30,1000,4,1,"2",15,892,"3",0.123625589743242
"615","b1.t30.p15.w893",30,25,0,1,"3",15,893,"1",0.0939798645910969
"616","b1.t30.p15.w897",30,1000,9.33,1,"7",15,897,"2",0.0415182851796869
"617","b1.t30.p16.w901",30,1000,2.67,1,"10",16,901,"2",0.0597105029980986
"618","b1.t30.p16.w902",30,700,0,1,"12",16,902,"1",0.106057355449576
"619","b1.t30.p16.w903",30,100,0,1,"1",16,903,"1",0.0987875648709158
"620","b1.t30.p16.w905",30,1000,9.33,1,"2",16,905,"1",0.126942484490857
"621","b1.t30.p16.w908",30,1000,1.33,1,"3",16,908,"2",0.0420565027903369
"622","b1.t30.p16.w909",30,1000,8,1,"13",16,909,"3",0.0415433097992848
"623","b1.t30.p16.w910",30,1000,2.67,1,"12",16,910,"2",0.0649236738356428
"624","b1.t30.p16.w912",30,700,0,1,"all",16,912,"2",0.128133006334965
"625","b1.t30.p16.w920",30,1000,5.33,1,"8",16,920,"3",0.0529194853634414
"626","b1.t30.p16.w921",30,100,0,1,"14",16,921,"2",0.0912378074655442
"627","b1.t30.p16.w922",30,700,0,1,"11",16,922,"1",0.198773433982281
"628","b1.t30.p16.w923",30,50,0,1,"15",16,923,"3",0.273368089881853
"629","b1.t30.p16.w926",30,50,0,1,"all",16,926,"2",0.229442205258234
"630","b1.t30.p16.w932",30,1000,10.67,1,"11",16,932,"2",0.238912068272223
"631","b1.t30.p16.w934",30,1000,10.67,1,"1",16,934,"3",0.154521075864224
"632","b1.t30.p16.w935",30,700,0,1,"11",16,935,"2",0.246884105995697
"633","b1.t30.p16.w938",30,100,0,1,"2",16,938,"2",0.198976041153823
"634","b1.t30.p16.w941",30,10,0,1,"3",16,941,"1",0.239941092483337
"635","b1.t30.p16.w947",30,1000,9.33,1,"8",16,947,"1",0.173963787171124
"636","b1.t30.p16.w949",30,50,0,1,"3",16,949,"2",0.174562621397439
"637","b1.t30.p16.w951",30,1000,2.67,1,"12",16,951,"1",0.138378355916435
"638","b1.t30.p16.w952",30,1000,10.67,1,"2",16,952,"2",0.120748768535393
"639","b1.t30.p16.w953",30,50,0,1,"13",16,953,"2",0.301163987865285
"640","b1.t30.p16.w954",30,1000,4,1,"9",16,954,"3",0.105484443835016
"641","b1.t30.p16.w956",30,50,0,1,"4",16,956,"1",0.349630044008617
"642","b1.t30.p16.w958",30,1000,8,1,"15",16,958,"1",0.119474949085584
"643","b1.t30.p16.w960",30,25,0,1,"9",16,960,"2",0.064576193714868
"644","b1.t30.p17.w964",30,1000,9.33,1,"15",17,964,"3",0.029035234131614
"645","b1.t30.p17.w965",30,1000,8,1,"7",17,965,"1",0.0430361624939066
"646","b1.t30.p17.w966",30,1000,8,1,"3",17,966,"3",-0.0109699500551584
"647","b1.t30.p17.w968",30,1000,1.33,1,"14",17,968,"3",-0.000634174680605716
"648","b1.t30.p17.w969",30,1,0,1,"all",17,969,"2",0.0363704760407341
"649","b1.t30.p17.w972",30,1000,8,1,"1",17,972,"2",0.0798103010837733
"650","b1.t30.p17.w973",30,700,0,1,"1",17,973,"1",0.0886577031892167
"651","b1.t30.p17.w975",30,1000,9.33,1,"1",17,975,"3",0.115110296337842
"652","b1.t30.p17.w976",30,100,0,1,"5",17,976,"3",0.0633369437452808
